study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	study_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_ftp	sra_ftp	sample_alias	sample_title
PRJEB6456	SAMEA2580267	ERS473385	ERX491285	ERR526050	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	1457717517;1436404084	346c4b8cef4c7c598c0bfe65497bfade;125b72d9852289d90a8e1475bac7ed85	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526050/ERR526050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526050/ERR526050_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526050/ERR526050_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526050/ERR526050_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526050/ERR526050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526050/ERR526050_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526050/633_B.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526050/633_B.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526050	633_B	Stool sample from spanish
PRJEB6456	SAMEA2580268	ERS473386	ERX491286	ERR526051	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	1580851048;1552106779	41e98bf0d070bba7221577d273136002;d3e02b8dfa39970519206719d80ba4c7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526051/ERR526051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526051/ERR526051_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526051/ERR526051_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526051/ERR526051_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526051/ERR526051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526051/ERR526051_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526051/633_M.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526051/633_M.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526051	633_M	Stool sample from spanish
PRJEB6456	SAMEA2580269	ERS473387	ERX491287	ERR526052	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	1420963433;1386167059	197644b785b0c9154ed4bee36213a22d;4aa6ec62637fdef39d979fe2515cc105	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526052/ERR526052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526052/ERR526052_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526052/ERR526052_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526052/ERR526052_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526052/ERR526052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526052/ERR526052_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526052/635_12M.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526052/635_12M.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526052	635_12M	Stool sample from spanish
PRJEB6456	SAMEA2580270	ERS473388	ERX491288	ERR526053	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	1635116691;1587319746	3289ad77681947c90f22f014f6ea1ebf;8b897f7bbc0d072e3d400d5527e87f6b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526053/ERR526053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526053/ERR526053_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526053/ERR526053_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526053/ERR526053_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526053/ERR526053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526053/ERR526053_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526053/635_4M.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526053/635_4M.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526053	635_4M	Stool sample from spanish
PRJEB6456	SAMEA2580271	ERS473389	ERX491289	ERR526054	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	359234456;347386160	b7bcfecf15cbf54768bd234052f3915b;de4ec18eeb301dce0a77f5186fa67def	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526054/ERR526054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526054/ERR526054_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526054/ERR526054_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526054/ERR526054_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526054/ERR526054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526054/ERR526054_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526054/635_B.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526054/635_B.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526054	635_B	Stool sample from spanish
PRJEB6456	SAMEA2580272	ERS473390	ERX491290	ERR526055	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	1489683307;1452929329	1c38bd943b76032022917d8a2007ceb8;36ca48e0ee84e887359f951d93f5f464	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526055/ERR526055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526055/ERR526055_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526055/ERR526055_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526055/ERR526055_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526055/ERR526055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526055/ERR526055_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526055/635_M.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526055/635_M.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526055	635_M	Stool sample from spanish
PRJEB6456	SAMEA2580273	ERS473391	ERX491291	ERR526056	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	2388590057;2350508918	80a989b2a83660ea7043da76fb040988;eba29a9fb6859c4b024141add8833468	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526056/ERR526056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526056/ERR526056_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526056/ERR526056_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526056/ERR526056_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526056/ERR526056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526056/ERR526056_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526056/637_12M.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526056/637_12M.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526056	637_12M	Stool sample from spanish
PRJEB6456	SAMEA2580274	ERS473392	ERX491292	ERR526057	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	1765044046;1725799569	c5aabe3bba667b33828f922a0c5ca9c3;e81c7d3ddf335f286e87e9172b8c3a08	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526057/ERR526057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526057/ERR526057_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526057/ERR526057_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526057/ERR526057_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526057/ERR526057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526057/ERR526057_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526057/637_4M.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526057/637_4M.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526057	637_4M	Stool sample from spanish
PRJEB6456	SAMEA2580275	ERS473393	ERX491293	ERR526058	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	1096270512;1072774873	ba6175d5c49371bd04f891f015b43d07;12b465f78b67b60b93d602211ef87f4a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526058/ERR526058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526058/ERR526058_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526058/ERR526058_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526058/ERR526058_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526058/ERR526058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526058/ERR526058_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526058/637_B.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526058/637_B.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526058	637_B	Stool sample from spanish
PRJEB6456	SAMEA2580276	ERS473394	ERX491294	ERR526059	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	2162201494;2134352189	78351daad75f6965a5608f3bba56b0a0;d9a9df49d3034c656b55afda46713265	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526059/ERR526059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526059/ERR526059_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526059/ERR526059_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526059/ERR526059_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526059/ERR526059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526059/ERR526059_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526059/637_M.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526059/637_M.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526059	637_M	Stool sample from spanish
PRJEB6456	SAMEA2580277	ERS473395	ERX491295	ERR526060	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	1677735425;1650882719	3c37b424de517a00a3ced980ca57c4e7;6bcc0b438994d0219baeb666c5752633	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526060/ERR526060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526060/ERR526060_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526060/ERR526060_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526060/ERR526060_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526060/ERR526060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526060/ERR526060_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526060/640_12M.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526060/640_12M.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526060	640_12M	Stool sample from spanish
PRJEB6456	SAMEA2580278	ERS473396	ERX491296	ERR526061	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	1543046727;1518070472	c4f055ca6da5b7df9dc141af1b2438d4;5a0bea9aad403dc15b9e5bcd14aeb2f1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526061/ERR526061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526061/ERR526061_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526061/ERR526061_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526061/ERR526061_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526061/ERR526061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526061/ERR526061_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526061/640_4M.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526061/640_4M.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526061	640_4M	Stool sample from spanish
PRJEB6456	SAMEA2580279	ERS473397	ERX491297	ERR526062	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	1001061728;979517224	baef0afb5d3b12742e2ed2251eb65543;28790e0d6155f2ac11f6627ecca83b8a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526062/ERR526062_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526062/ERR526062_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526062/ERR526062_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526062/ERR526062_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526062/ERR526062_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526062/ERR526062_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526062/640_B.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526062/640_B.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526062	640_B	Stool sample from spanish
PRJEB6456	SAMEA2580280	ERS473398	ERX491298	ERR526063	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	1603862666;1569258415	de6f1474a5b1225d37fb8d7dbf47dc2b;bcd737a1d33d0e0f141f36254eb9fc98	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526063/ERR526063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526063/ERR526063_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526063/ERR526063_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526063/ERR526063_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526063/ERR526063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526063/ERR526063_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526063/640_M.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526063/640_M.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526063	640_M	Stool sample from spanish
PRJEB6456	SAMEA2580281	ERS473399	ERX491299	ERR526064	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	2258468845;2243096295	5ab5f5e222a6791e4b1506d6e19000de;28f409bf495b6e46582d04f45ddfb9fc	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526064/ERR526064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526064/ERR526064_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526064/ERR526064_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526064/ERR526064_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526064/ERR526064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526064/ERR526064_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526064/70_12M.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526064/70_12M.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526064	70_12M	Stool sample from spanish
PRJEB6456	SAMEA2580282	ERS473400	ERX491300	ERR526065	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	1868642517;1882379029	4a413eb1ac1f5415e292a473b51c6b8d;06eba2278858db489770824bfb5ecd1f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526065/ERR526065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526065/ERR526065_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526065/ERR526065_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526065/ERR526065_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526065/ERR526065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526065/ERR526065_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526065/70_4M.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526065/70_4M.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526065	70_4M	Stool sample from spanish
PRJEB6456	SAMEA2580283	ERS473401	ERX491301	ERR526066	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	2360902962;2363600416	354fa390eb811814321e482c7c287520;2aa811644df37f1e7d71db5eaaaa5cbd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526066/ERR526066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526066/ERR526066_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526066/ERR526066_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526066/ERR526066_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526066/ERR526066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526066/ERR526066_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526066/70_B.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526066/70_B.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526066	70_B	Stool sample from spanish
PRJEB6456	SAMEA2580284	ERS473402	ERX491302	ERR526067	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	2124534595;2117326020	a2bb6faa4ea37934d2f05cb628956143;1bceada7512b37c005785865afb9e54c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526067/ERR526067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526067/ERR526067_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526067/ERR526067_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526067/ERR526067_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526067/ERR526067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526067/ERR526067_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526067/70_M.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526067/70_M.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526067	70_M	Stool sample from spanish
PRJEB6456	SAMEA2580285	ERS473403	ERX491303	ERR526068	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	1441244979;1386603445	3130ac5d73abc3da633dbabd8b4bc5cc;8b946c13a6913792a3871c27779b0f04	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526068/ERR526068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526068/ERR526068_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526068/ERR526068_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526068/ERR526068_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526068/ERR526068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526068/ERR526068_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526068/7_12M.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526068/7_12M.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526068	7_12M	Stool sample from spanish
PRJEB6456	SAMEA2580286	ERS473404	ERX491304	ERR526069	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	1238495430;1218102725	330fd4caa6542369f6edca5638a2f33b;3ba7c89741c4c946b4ffa3570f72ad36	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526069/ERR526069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526069/ERR526069_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526069/ERR526069_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526069/ERR526069_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526069/ERR526069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526069/ERR526069_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526069/7_4M.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526069/7_4M.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526069	7_4M	Stool sample from spanish
PRJEB6456	SAMEA2580287	ERS473405	ERX491305	ERR526070	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	2112947201;2121967800	e21b526831886d20811d0d6e7c1f4142;98699c57b1385e7690383a5e559deea7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526070/ERR526070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526070/ERR526070_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526070/ERR526070_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526070/ERR526070_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526070/ERR526070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526070/ERR526070_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526070/78_12M.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526070/78_12M.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526070	78_12M	Stool sample from spanish
PRJEB6456	SAMEA2580288	ERS473406	ERX491306	ERR526071	408170	human gut metagenome	ena-STUDY-BGI-04-06-2014-09:30:47:422-666	2202994127;2224155896	5eaef923d29479320d5b507562f323fc;7265020df55f58cd93e7c3ed8b1bb87c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526071/ERR526071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526071/ERR526071_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526071/ERR526071_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR526/ERR526071/ERR526071_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526071/ERR526071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR526/ERR526071/ERR526071_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526071/78_4M.rmAda.hq.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR526/ERR526071/78_4M.rmAda.hq.rmHost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR526/ERR526071	78_4M	Stool sample from spanish
